id,fecha,prices,market_caps,total_volumes
uniswap,2020-12-27,3.4164,732677812.4878981,233265501.35565948
uniswap,2020-12-28,3.6003,779517935.104836,326236005.2838611
uniswap,2020-12-29,3.7354,804350306.086027,223923394.32365412
uniswap,2020-12-30,3.674,795250241.3937147,201739690.8310578
uniswap,2020-12-31,4.1486,895773489.9060061,378751101.76500857
uniswap,2021-01-01,5.1711,1099631636.1653872,824702233.5266474
uniswap,2021-01-02,4.7449,1022200635.8040441,452044945.6698731
uniswap,2021-01-03,4.8639,1044423165.7654226,608416547.3842144
uniswap,2021-01-04,5.4148,1202761112.676848,648980438.6245198
uniswap,2021-01-05,5.2688,1126797182.5802603,559103874.0568565
uniswap,2021-01-06,6.33,1362188547.6343179,584406673.4967331
uniswap,2021-01-07,6.4067,1373830072.1371005,506631176.12117565
uniswap,2021-01-08,6.28,1347490392.6306486,378737338.54594994
uniswap,2021-01-09,5.903,1270376211.550848,509558009.5915883
uniswap,2021-01-10,6.2628,1357012421.554772,436433006.11123395
uniswap,2021-01-11,6.0183,1303546945.5403168,446873138.1388761
uniswap,2021-01-12,5.237,1121096311.700495,574251384.2802006
uniswap,2021-01-13,5.56,1195720707.535306,475763756.95196444
uniswap,2021-01-14,6.3345,1358006365.812793,471258616.65286165
uniswap,2021-01-15,6.8297,1455037823.3210673,517580677.1981703
uniswap,2021-01-16,7.3682,1602472033.421857,760428730.2735196
uniswap,2021-01-17,8.4242,1813071125.511511,892977151.8689348
uniswap,2021-01-18,8.6715,1885359961.3471706,783750422.9999478
uniswap,2021-01-19,9.1886,1956879124.5671573,660717406.6388996
uniswap,2021-01-20,8.621,1873169648.1414063,593261834.343645
uniswap,2021-01-21,9.0321,1935928979.245395,614488308.8302047
uniswap,2021-01-22,7.6373,1646769126.744525,766163746.432814
uniswap,2021-01-23,8.7113,1878962888.688168,777303127.8324175
uniswap,2021-01-24,9.2982,1999895064.9501379,642329832.0118979
uniswap,2021-01-25,12.0088,3457719717.4881573,1339750287.223756
uniswap,2021-01-26,11.3969,3257781268.7760725,1258031799.0660536
uniswap,2021-01-27,13.7967,3910299627.3158913,1870143777.972947
uniswap,2021-01-28,14.8269,4262672055.7619066,1988424279.4460337
uniswap,2021-01-29,14.1619,4050510658.044183,1550504012.752839
uniswap,2021-01-30,15.6453,4457719714.651553,1616973238.7223942
uniswap,2021-01-31,19.39,5526735076.374684,2031907840.7746058
uniswap,2021-02-01,17.6388,5088183581.45538,1777734968.623929
uniswap,2021-02-02,20.3589,5871493276.726128,1894362308.1348546
uniswap,2021-02-03,19.0723,5508085635.714836,1417633194.841543
uniswap,2021-02-04,19.827,5686308871.089227,1207216842.8498006
uniswap,2021-02-05,20.0463,5769499937.505494,1359131427.8960867
uniswap,2021-02-06,21.242,6321799769.83289,1315724521.5155115
uniswap,2021-02-07,19.3232,5766938732.57773,1124689339.6259599
uniswap,2021-02-08,18.5828,5535603356.336959,1135550184.047655
uniswap,2021-02-09,19.3583,5744354009.214107,1141451176.4957368
uniswap,2021-02-10,19.5139,5848771610.388897,893395008.2443836
uniswap,2021-02-11,20.6062,6189233659.319318,1565478791.2300613
uniswap,2021-02-12,21.4732,6429248007.496799,1010745029.005973
uniswap,2021-02-13,22.7023,6815508552.601418,1369634694.918432
uniswap,2021-02-14,21.772,6540139184.216119,1039214054.5710523
uniswap,2021-02-15,20.9511,6278943841.250568,836712393.2404209
uniswap,2021-02-16,19.9868,5982610726.858003,1335067502.9401636
uniswap,2021-02-17,20.4331,6110386492.831019,950433946.5471517
uniswap,2021-02-18,21.4698,6427499907.742221,943695978.233675
uniswap,2021-02-19,21.197,6335641981.136545,893915503.2540938
uniswap,2021-02-20,20.1657,6006310925.07141,1020159160.0554446
uniswap,2021-02-21,28.95,8538609828.004031,4724011321.893948
uniswap,2021-02-22,28.9964,8684028167.072233,2784044933.1259685
uniswap,2021-02-23,27.7643,8280636144.036506,2673881785.2123346
uniswap,2021-02-24,24.6816,7329621210.892453,3163004782.431511
uniswap,2021-02-25,25.3692,7586409970.831615,1920254182.885666
uniswap,2021-02-26,23.2535,7007917770.101435,1468489900.049544
uniswap,2021-02-27,23.1342,7166061055.355288,1555077298.4778
uniswap,2021-02-28,23.6182,7245382879.302461,936927724.3313073
uniswap,2021-03-01,22.159,6884169920.451811,1089343433.9333875
uniswap,2021-03-02,25.5927,7871644853.559921,1008174261.7990565
uniswap,2021-03-03,25.6739,7938770686.177972,1396400772.2835116
uniswap,2021-03-04,25.4866,7933740066.481902,925993783.7850428
uniswap,2021-03-05,28.3682,8803390260.277868,2022857205.0127583
uniswap,2021-03-06,28.3085,8703821762.736952,1404842922.8853452
uniswap,2021-03-07,28.4456,14785796370.078287,888827927.7244853
uniswap,2021-03-08,34.6214,18000871947.13093,1920823408.536654
uniswap,2021-03-09,33.4764,17463301675.334435,1612019368.2656958
uniswap,2021-03-10,32.8911,17055000313.178308,1193543527.6781414
uniswap,2021-03-11,30.9359,16120109458.45097,1063837175.2574469
uniswap,2021-03-12,31.034,16119273801.59986,960033602.6052556
uniswap,2021-03-13,31.0402,16155326738.583248,1186072896.1438892
uniswap,2021-03-14,32.4417,16859485766.807154,1289367663.2993128
uniswap,2021-03-15,31.0379,16125156715.344048,1122780113.965998
uniswap,2021-03-16,29.6737,15449946475.733334,1155570529.171646
uniswap,2021-03-17,29.8751,15471158515.32795,1050435935.9391568
uniswap,2021-03-18,31.5694,16441859239.593502,1132299457.9634585
uniswap,2021-03-19,30.1466,15673535367.824612,672286737.5289786
uniswap,2021-03-20,33.2198,17308220331.30915,1033158236.7801038
uniswap,2021-03-21,32.177,16725882113.925303,1060350155.0867463
uniswap,2021-03-22,32.9304,17114962741.79377,716047679.7953068
uniswap,2021-03-23,32.9952,17238680313.11546,1381904225.604729
uniswap,2021-03-24,31.0927,16055382395.307783,1860453596.6625454
uniswap,2021-03-25,27.5259,14351045746.375404,1384567626.283326
uniswap,2021-03-26,26.5355,13766080139.981758,1128204980.870811
uniswap,2021-03-27,28.9797,14986439483.527382,994080902.7562132
uniswap,2021-03-28,28.2476,14681213498.574812,875673307.1945412
uniswap,2021-03-29,27.8443,14479575407.089466,689178656.9249266
uniswap,2021-03-30,29.0416,15091221585.909716,847402534.0052477
uniswap,2021-03-31,28.5451,14830155560.657837,734983623.0477979
uniswap,2021-04-01,28.0406,14611600101.943754,904458391.4378318
uniswap,2021-04-02,28.7091,14932924434.375237,1060884094.1627505
uniswap,2021-04-03,30.0757,15638764057.077736,812769149.4402751
uniswap,2021-04-04,29.5071,15421482342.437128,1265286667.7734768
uniswap,2021-04-05,31.0159,16153866456.885544,781106912.3643713
uniswap,2021-04-06,30.7389,15962072689.870068,873130951.2701776
uniswap,2021-04-07,31.3536,16309533174.93992,1030841238.110863
uniswap,2021-04-08,28.6162,14935901075.534973,1161207835.3831873
