id,fecha,prices,market_caps,total_volumes
dogecoin,2021-06-02,0.3732,48461329054.11711,6733327602.348271
dogecoin,2021-06-03,0.4274,55454564158.64807,12390396037.567265
dogecoin,2021-06-04,0.398,51688479012.042625,7531474357.206446
dogecoin,2021-06-05,0.3777,49058017296.18786,6625853841.883404
dogecoin,2021-06-06,0.3729,48141414070.33818,4141408439.9698935
dogecoin,2021-06-07,0.3725,48392042543.56471,2150393720.375023
dogecoin,2021-06-08,0.3331,43700362808.44034,3149988270.9740896
dogecoin,2021-06-09,0.3274,42547609072.22342,4351006875.784698
dogecoin,2021-06-10,0.3445,44769090935.4369,3815915047.7118497
dogecoin,2021-06-11,0.3294,42852644186.11669,2902010287.1865773
dogecoin,2021-06-12,0.3171,41211526346.2414,2552815812.729295
dogecoin,2021-06-13,0.3131,40697435027.943405,2255997606.853233
dogecoin,2021-06-14,0.325,42257825961.922035,1933176773.9372172
dogecoin,2021-06-15,0.328,42647566148.27187,2303945198.6728826
dogecoin,2021-06-16,0.3216,41819458597.71468,1827179804.8160226
dogecoin,2021-06-17,0.3073,39959183235.26014,1849556139.3095274
dogecoin,2021-06-18,0.3076,39833096686.65822,1374063217.6176834
dogecoin,2021-06-19,0.2932,38143539821.58392,2225163522.5189404
dogecoin,2021-06-20,0.2878,37500205366.62849,1435144270.8263361
dogecoin,2021-06-21,0.2825,36753345057.003555,2397238935.933538
dogecoin,2021-06-22,0.1772,23329004524.139015,6017998978.670397
dogecoin,2021-06-23,0.1895,24507032193.417362,6153862251.572986
dogecoin,2021-06-24,0.2368,30785375820.49213,6409757148.694269
dogecoin,2021-06-25,0.264,34365766689.36442,4350232582.774717
dogecoin,2021-06-26,0.2434,31689044734.895435,6643561019.510889
dogecoin,2021-06-27,0.2418,31477659181.33344,3495938718.0523868
dogecoin,2021-06-28,0.2619,34096779099.51641,2743197484.8096776
dogecoin,2021-06-29,0.2576,33435820027.86124,2479287618.662367
dogecoin,2021-06-30,0.2635,34483021648.348915,2762721209.1323047
dogecoin,2021-07-01,0.2536,33047008785.811943,2571421533.926927
dogecoin,2021-07-02,0.2458,32039826597.926388,3268541857.081242
dogecoin,2021-07-03,0.2456,31898689668.956676,1889927472.2506342
dogecoin,2021-07-04,0.2472,32206556133.579597,1227580789.3108463
dogecoin,2021-07-05,0.2468,32158422617.018917,992614863.967645
dogecoin,2021-07-06,0.2328,30340231062.13116,1334518761.2975657
dogecoin,2021-07-07,0.234,30498108425.520077,1337006929.6571624
dogecoin,2021-07-08,0.225,29283224578.822117,1148728839.7287958
dogecoin,2021-07-09,0.2061,26873301204.2987,2153838620.8573465
dogecoin,2021-07-10,0.219,28480856790.206997,3259713674.1677146
dogecoin,2021-07-11,0.2118,27673709685.758076,1746924474.0137625
dogecoin,2021-07-12,0.214,27911022095.928825,913246174.1906285
dogecoin,2021-07-13,0.2078,27090085303.84657,1253672403.216213
dogecoin,2021-07-14,0.1978,25809414652.582462,1334275682.6423538
dogecoin,2021-07-15,0.1971,25714758614.27692,1429641638.9168842
dogecoin,2021-07-16,0.1828,24197694491.85997,1161312534.3663337
dogecoin,2021-07-17,0.1748,22412454428.190018,1410700419.882043
dogecoin,2021-07-18,0.1837,23966076760.831036,2708790553.672198
dogecoin,2021-07-19,0.1843,24010766979.61454,1524012211.587495
dogecoin,2021-07-20,0.1729,22684031983.933968,1157741991.661937
dogecoin,2021-07-21,0.173,22548330102.795986,1798516247.3372073
dogecoin,2021-07-22,0.1916,24902296662.105995,3663618236.022215
dogecoin,2021-07-23,0.1916,24989319857.1687,1590344694.4926803
dogecoin,2021-07-24,0.1936,25277663412.21751,1382745728.8782492
dogecoin,2021-07-25,0.1982,25869416921.78016,1550001043.6138842
dogecoin,2021-07-26,0.2023,26058519149.27059,1651934669.8574922
dogecoin,2021-07-27,0.206,26908901181.240494,4968959293.398269
dogecoin,2021-07-28,0.2045,26714978975.81872,1943998807.379446
dogecoin,2021-07-29,0.2084,27225714556.95964,2209278392.726996
dogecoin,2021-07-30,0.2086,27252959173.564445,1730901237.2729607
dogecoin,2021-07-31,0.2062,26938467544.260715,1588419178.8763368
dogecoin,2021-08-01,0.2131,27955385438.395035,2028990906.967746
dogecoin,2021-08-02,0.2068,26416716627.455307,1882827393.5633867
dogecoin,2021-08-03,0.2039,26644210984.919624,1012290885.6839052
dogecoin,2021-08-04,0.1965,25785827887.90975,1036830115.3912492
dogecoin,2021-08-05,0.2016,26408177704.10388,962533708.8344771
dogecoin,2021-08-06,0.2006,26330675953.71314,1109943587.2951722
dogecoin,2021-08-07,0.2051,26821969244.95036,1213952377.7764213
dogecoin,2021-08-08,0.2568,33550668703.697628,5055948133.06436
dogecoin,2021-08-09,0.2389,31238430538.07484,5671545397.4692
dogecoin,2021-08-10,0.2557,33056644375.92365,3847114816.374301
dogecoin,2021-08-11,0.2574,33601237794.938553,2974048188.6195564
dogecoin,2021-08-12,0.2659,34808796725.35916,4170979331.4067016
dogecoin,2021-08-13,0.2653,34729751177.491035,4540100217.999598
dogecoin,2021-08-14,0.2865,37271229391.97983,3060479635.1347547
dogecoin,2021-08-15,0.2925,38430885599.58086,3761196112.8686433
dogecoin,2021-08-16,0.3382,44252032897.11135,6519860020.324155
dogecoin,2021-08-17,0.3206,42269378095.43648,5527423994.377184
dogecoin,2021-08-18,0.2979,38987523641.63506,4619101459.809945
dogecoin,2021-08-19,0.305,39924385528.41325,5030258841.924592
dogecoin,2021-08-20,0.3139,40377081621.875114,3314193220.215097
dogecoin,2021-08-21,0.3272,42757310850.98928,3003645597.5074787
dogecoin,2021-08-22,0.3169,41491614912.780594,2219159988.7204447
dogecoin,2021-08-23,0.3141,41187995246.74433,1919024710.6622868
dogecoin,2021-08-24,0.3181,41698354294.57288,2493171818.908525
dogecoin,2021-08-25,0.2895,37922229342.72201,2760490446.121693
dogecoin,2021-08-26,0.2931,38396676016.76047,2155379873.9175396
dogecoin,2021-08-27,0.273,35773389026.58032,2079136312.7807786
dogecoin,2021-08-28,0.2937,38550123417.7951,1989544800.7943754
dogecoin,2021-08-29,0.2859,37470326301.77422,1313330273.567636
dogecoin,2021-08-30,0.2818,36883310701.24609,1282203149.0275276
dogecoin,2021-08-31,0.2724,35462720001.70427,1568735112.038061
dogecoin,2021-09-01,0.279,36566091551.648026,1560409724.3601546
dogecoin,2021-09-02,0.2934,38342017497.331665,1738116784.9624844
dogecoin,2021-09-03,0.2962,38819265914.79107,2699139125.410816
dogecoin,2021-09-04,0.296,38818547693.74061,2081922368.521406
dogecoin,2021-09-05,0.3002,39363399709.70466,1964249165.7637472
dogecoin,2021-09-06,0.3129,40951813825.57033,2082920314.2101603
dogecoin,2021-09-07,0.3097,40624959968.88665,2245729272.3494244
dogecoin,2021-09-08,0.2553,33371857562.90489,4813878569.580384
dogecoin,2021-09-09,0.2566,33662035510.82945,2760848633.9289517
dogecoin,2021-09-10,0.2528,33171981999.83378,1529800674.145361
dogecoin,2021-09-11,0.2402,31486963338.123238,1562458807.0066676
dogecoin,2021-09-12,0.2412,31643808716.06178,1006708882.0373063
dogecoin,2021-09-13,0.2514,33147948232.163914,1276696516.521787
dogecoin,2021-09-14,0.2371,31092254135.57994,1596229041.8015919
dogecoin,2021-09-15,0.2411,31648603798.405445,872222557.0915554
dogecoin,2021-09-16,0.2473,32473677223.432064,898438545.7166989
dogecoin,2021-09-17,0.2426,31853439636.24828,1067493819.7132021
dogecoin,2021-09-18,0.2409,31640998451.232193,1986733762.15939
dogecoin,2021-09-19,0.2419,31788925028.120052,912228844.282018
dogecoin,2021-09-20,0.2345,30802148835.291557,820705631.7073083
dogecoin,2021-09-21,0.2077,27179947491.7074,1920244276.8667464
dogecoin,2021-09-22,0.1996,26210995473.490032,1556838498.521336
dogecoin,2021-09-23,0.2247,29476367021.00913,1753590767.5518408
dogecoin,2021-09-24,0.2255,29706605970.01249,993468486.1597265
dogecoin,2021-09-25,0.2091,27662713842.544025,1650842493.758961
dogecoin,2021-09-26,0.2104,27568061035.302845,941382051.9409131
dogecoin,2021-09-27,0.2057,27453142736.5628,1069225816.721712
dogecoin,2021-09-28,0.2003,26298507457.341244,756949506.4790837
dogecoin,2021-09-29,0.1967,25854555238.755154,770680216.8956347
dogecoin,2021-09-30,0.1996,26244810643.7017,793650712.7607672
dogecoin,2021-10-01,0.2047,26892267860.924446,772968140.0613307
dogecoin,2021-10-02,0.2227,29264176784.53787,1253107756.770637
dogecoin,2021-10-03,0.2193,28843582961.704266,1018419282.2490907
dogecoin,2021-10-04,0.2222,29235159255.820263,962415744.8812872
dogecoin,2021-10-05,0.2432,32067553483.055504,3200327908.2000804
dogecoin,2021-10-06,0.2517,33115303227.586838,4068637354.3804407
dogecoin,2021-10-07,0.2526,33034727302.677143,4110248358.7524996
dogecoin,2021-10-08,0.2434,32035841670.157368,2758950037.0438223
dogecoin,2021-10-09,0.243,32012438945.11912,1764985514.642063
dogecoin,2021-10-10,0.2472,32546913547.028088,1347892632.6375055
dogecoin,2021-10-11,0.2293,30206110262.026096,1155512151.4220598
